1	1
0.695087	1
0.549133	1
0.49711	0.996753
0.446532	0.996753
0.407514	0.987013
0.369942	0.977273
0.336705	0.970779
0.302023	0.967532
0.265896	0.964286
0.222543	0.957792
0.192197	0.935065
0.154624	0.912338
0.112717	0.886364
0.0736994	0.850649
0.0462428	0.801948
0.0274566	0.74026
0.017341	0.691558
0.0115607	0.61039
0.00289017	0.516234
0	0
0	0
